date,trades,avg_return,sum_return,precision_day
2021-05-14,2,0.02188925884819337,0.04377851769638674,0.5
2021-05-17,2,0.08228139411537316,0.16456278823074633,1.0
2021-05-18,1,0.0,0.0,0.0
2021-05-20,2,0.011223735154652581,0.022447470309305162,0.5
2021-05-21,1,0.0,0.0,0.0
2021-05-24,2,0.058301697774965744,0.11660339554993149,1.0
2021-05-25,2,-0.0039191195105173215,-0.007838239021034643,0.0
2021-05-26,1,-0.010849909584086825,-0.010849909584086825,0.0
2021-05-28,2,0.0340170482672022,0.0680340965344044,0.5
2021-05-31,2,0.12421940146391175,0.2484388029278235,1.0
2021-06-01,2,-0.02282352288530176,-0.04564704577060352,0.5
2021-06-02,2,0.04614950848747257,0.09229901697494514,0.5
2021-06-03,2,0.028900147346749283,0.057800294693498566,1.0
2021-06-04,2,-0.06161858867742648,-0.12323717735485296,0.0
2021-06-07,2,0.08667506095854827,0.17335012191709653,1.0
2021-06-08,2,-0.0009765812678095842,-0.0019531625356191684,0.5
2021-06-09,2,0.01970135068301565,0.0394027013660313,0.5
2021-06-11,1,-0.00037037037037035425,-0.00037037037037035425,0.0
2021-06-14,2,0.13058135174963592,0.26116270349927184,1.0
2021-06-15,1,-0.04042857142857148,-0.04042857142857148,0.0
2021-06-16,2,0.0753411844355758,0.1506823688711516,0.5
2021-06-17,1,0.2054120541205413,0.2054120541205413,1.0
2021-06-18,2,0.08410117932326688,0.16820235864653377,0.5
2021-06-21,2,0.037332896735798815,0.07466579347159763,0.5
2021-06-22,2,-0.07193173691266197,-0.14386347382532394,0.0
2021-06-23,2,-0.029859649122806975,-0.05971929824561395,0.0
2021-06-24,2,0.10247990869176388,0.20495981738352775,0.5
2021-06-25,2,0.03485111865499835,0.0697022373099967,0.5
2021-06-28,2,0.051899011350095225,0.10379802270019045,1.0
2021-06-29,2,0.05055759498854717,0.10111518997709434,1.0
2021-06-30,2,0.06801339078482449,0.13602678156964898,1.0
2021-07-02,1,-0.0538336052202284,-0.0538336052202284,0.0
2021-07-05,2,0.156730845585765,0.31346169117153,1.0
2021-07-06,2,0.05116179893291506,0.10232359786583012,0.5
2021-07-07,1,-0.015495867768595017,-0.015495867768595017,0.0
2021-07-08,1,-0.01610017889087656,-0.01610017889087656,0.0
2021-07-09,2,0.025306893295561905,0.05061378659112381,0.5
2021-07-12,2,0.04702541479880695,0.0940508295976139,1.0
2021-07-13,2,0.0068153828929690685,0.013630765785938137,0.5
2021-07-14,2,-0.010543502115132886,-0.02108700423026577,0.5
2021-07-15,2,0.14010310156782552,0.28020620313565103,0.5
2021-07-16,1,-0.023479188900747072,-0.023479188900747072,0.0
2021-07-19,2,0.06527992264563076,0.13055984529126152,1.0
2021-07-21,2,0.04420610583342266,0.08841221166684532,1.0
2021-07-22,2,0.05578717438362213,0.11157434876724426,0.5
2021-07-23,2,0.01382277189037473,0.02764554378074946,0.5
2021-07-26,2,0.14705160937865835,0.2941032187573167,0.5
2021-07-27,1,0.019178082191780854,0.019178082191780854,1.0
2021-07-28,2,-0.010566822672906928,-0.021133645345813856,0.0
2021-07-30,2,-0.02901116889814448,-0.05802233779628896,0.0
2021-08-02,2,-0.012129380053908345,-0.02425876010781669,0.0
2021-08-03,2,0.00035529069527406865,0.0007105813905481373,0.5
2021-08-04,1,-0.014285714285714235,-0.014285714285714235,0.0
2021-08-05,2,0.021739130434782594,0.04347826086956519,0.5
2021-08-06,1,-0.011286821705426386,-0.011286821705426386,0.0
2021-08-09,2,0.03535982701239804,0.07071965402479607,0.5
2021-08-10,2,-0.00528307517022486,-0.01056615034044972,0.5
2021-08-12,2,0.011466493286085788,0.022932986572171576,0.5
2021-08-13,2,0.05370766488413542,0.10741532976827084,0.5
2021-08-17,2,-0.016320923203736792,-0.032641846407473585,0.0
2021-08-19,2,0.000887587294435721,0.001775174588871442,0.5
2021-08-20,2,0.0732231212343587,0.1464462424687174,0.5
2021-08-23,2,0.07929820085492534,0.15859640170985068,1.0
2021-08-24,2,0.002445084464498537,0.004890168928997074,0.5
2021-08-25,2,-0.0033994334277620553,-0.0067988668555241105,0.0
2021-08-26,2,0.008059873344847479,0.016119746689694958,0.5
2021-08-27,1,-0.011845222426954516,-0.011845222426954516,0.0
2021-08-30,2,0.03865041512100337,0.07730083024200674,0.5
2021-08-31,2,-0.0056526043760734,-0.0113052087521468,0.5
2021-09-02,2,0.004908851306830608,0.009817702613661217,0.5
2021-09-06,1,-0.01132075471698113,-0.01132075471698113,0.0
2021-09-07,2,0.09717854049865537,0.19435708099731075,0.5
2021-09-08,2,0.03280993302161006,0.06561986604322012,1.0
2021-09-09,2,0.06532706070767225,0.1306541214153445,1.0
2021-09-10,1,-0.01666666666666672,-0.01666666666666672,0.0
2021-09-14,1,-0.00471651763781078,-0.00471651763781078,0.0
2021-09-16,2,0.14780559646539027,0.29561119293078053,0.5
2021-09-17,2,0.1686440867677016,0.3372881735354032,1.0
2021-09-23,1,0.0017097670442403068,0.0017097670442403068,0.0
2021-09-24,2,0.07534463151169013,0.15068926302338026,1.0
2021-09-27,1,-0.02156640181611802,-0.02156640181611802,0.0
2021-09-28,2,-0.04661016949152541,-0.09322033898305082,0.0
2021-09-29,2,-0.024238751704287187,-0.048477503408574374,0.0
2021-09-30,2,0.19035801079741,0.38071602159482,1.0
2021-10-01,2,-0.009647450427568038,-0.019294900855136077,0.5
2021-10-05,2,0.05318030395589857,0.10636060791179713,1.0
2021-10-06,2,0.003401430691527818,0.006802861383055636,0.5
2021-10-07,2,-0.005828749185443405,-0.01165749837088681,0.0
2021-10-08,2,-0.010181338423534692,-0.020362676847069383,0.5
2021-10-12,2,0.021580086580086588,0.043160173160173176,1.0
2021-10-13,2,0.01583448868407178,0.03166897736814356,0.5
2021-10-14,2,0.002873563218390829,0.005747126436781658,0.5
2021-10-15,2,-0.0011008279554273193,-0.0022016559108546385,0.5
2021-10-18,2,0.03573869586209921,0.07147739172419842,0.5
2021-10-19,1,0.038895859473023764,0.038895859473023764,1.0
2021-10-20,1,0.07246376811594213,0.07246376811594213,1.0
2021-10-21,2,-0.027038294324340406,-0.05407658864868081,0.0
2021-10-25,2,-0.0223706585845595,-0.044741317169119,0.0
2021-10-26,2,0.009619541720709002,0.019239083441418003,0.5
2021-10-27,2,-0.03280922431865835,-0.0656184486373167,0.5
2021-10-28,2,0.020875687634537177,0.04175137526907435,1.0
2021-10-29,2,0.0010800995570026672,0.0021601991140053345,0.5
2021-11-01,1,-0.029715762273901825,-0.029715762273901825,0.0
2021-11-02,2,0.050502781343602976,0.10100556268720595,1.0
2021-11-03,1,-0.005671077504725952,-0.005671077504725952,0.0
2021-11-04,1,0.17518248175182483,0.17518248175182483,1.0
2021-11-05,2,-0.012871287128712883,-0.025742574257425765,0.0
2021-11-08,2,0.19851416310041836,0.3970283262008367,1.0
2021-11-09,2,0.032105012396438926,0.06421002479287785,1.0
2021-11-10,1,0.29933481152993346,0.29933481152993346,1.0
2021-11-11,2,0.0639577564556636,0.1279155129113272,1.0
2021-11-12,2,0.17295103908113107,0.34590207816226215,1.0
2021-11-15,2,-0.06211930011891187,-0.12423860023782374,0.0
2021-11-16,1,-0.02915291529152919,-0.02915291529152919,0.0
2021-11-17,1,0.011792512131955535,0.011792512131955535,1.0
2021-11-18,2,0.09434964464776419,0.18869928929552837,1.0
2021-11-19,2,0.010610079575596787,0.021220159151193574,0.5
2021-11-22,2,0.00793158652343151,0.01586317304686302,0.5
2021-11-23,2,0.0,0.0,0.0
2021-11-24,2,0.029120167397369445,0.05824033479473889,0.5
2021-11-25,1,-0.010714285714285676,-0.010714285714285676,0.0
2021-11-26,2,-0.01697492625368735,-0.0339498525073747,0.0
2021-11-30,2,-0.004485465939668587,-0.008970931879337174,0.0
2021-12-01,2,-0.018604267817538822,-0.037208535635077644,0.0
2021-12-03,2,0.0037430642563092698,0.0074861285126185395,0.5
2021-12-06,2,0.011483512313588518,0.022967024627177035,0.5
2021-12-07,2,0.05901001974300407,0.11802003948600814,0.5
2021-12-08,1,0.0117056856187292,0.0117056856187292,1.0
2021-12-09,1,-0.0852713178294574,-0.0852713178294574,0.0
2021-12-10,2,0.01762702985856468,0.03525405971712936,0.5
2021-12-13,2,-0.005272407732864692,-0.010544815465729385,0.0
2021-12-14,1,0.011627906976744207,0.011627906976744207,1.0
2021-12-15,2,0.15925243108435838,0.31850486216871676,1.0
2021-12-16,2,0.09000280121353887,0.18000560242707775,0.5
2021-12-17,1,0.01280539174389217,0.01280539174389217,1.0
2021-12-20,1,0.0,0.0,0.0
2021-12-21,2,0.0014479638009050055,0.002895927601810011,0.5
2021-12-22,2,0.07935047431444708,0.15870094862889417,1.0
2021-12-23,2,-0.022363396004700387,-0.04472679200940077,0.5
2021-12-24,2,-0.0029417241562771923,-0.005883448312554385,0.5
2021-12-27,2,-0.0034507446924164076,-0.006901489384832815,0.5
2021-12-29,2,-0.042991636262775024,-0.08598327252555005,0.5
2021-12-30,2,0.0,0.0,0.0
2022-01-03,2,0.1434451977608719,0.2868903955217438,0.5
2022-01-04,2,0.17563319561702884,0.3512663912340577,1.0
2022-01-05,2,-0.4297782470960929,-0.8595564941921858,0.5
2022-01-06,1,0.15003061849357002,0.15003061849357002,1.0
2022-01-07,1,-0.007981755986317007,-0.007981755986317007,0.0
2022-01-10,1,-0.01872659176029967,-0.01872659176029967,0.0
2022-01-12,2,0.055266482667375216,0.11053296533475043,1.0
2022-01-13,1,0.03208556149732611,0.03208556149732611,1.0
2022-01-14,1,0.02892561983471076,0.02892561983471076,1.0
2022-01-17,1,-0.007757307106247446,-0.007757307106247446,0.0
2022-01-18,1,-0.046692607003890996,-0.046692607003890996,0.0
2022-01-19,1,0.011198208286674172,0.011198208286674172,1.0
2022-01-20,2,0.0164106145251397,0.0328212290502794,0.5
2022-01-21,1,0.0,0.0,0.0
2022-01-24,2,0.0040524596115447675,0.008104919223089535,0.5
2022-01-25,1,-0.013698630136986356,-0.013698630136986356,0.0
2022-01-26,2,-0.022365944240944235,-0.04473188848188847,0.0
2022-01-27,2,0.0020452211449757396,0.004090442289951479,0.5
2022-01-28,2,0.1688493703432129,0.3376987406864258,1.0
2022-02-03,2,0.08308266149078325,0.1661653229815665,1.0
2022-02-04,2,0.007009345794392496,0.014018691588784993,0.5
2022-02-07,2,-0.0026535716464344272,-0.0053071432928688544,0.0
2022-02-09,2,0.01754385964912286,0.03508771929824572,0.5
2022-02-10,2,-0.025925925925925963,-0.05185185185185193,0.0
2022-02-11,2,0.18344226579520695,0.3668845315904139,1.0
2022-02-14,2,-0.022111519858300954,-0.04422303971660191,0.5
2022-02-15,2,-0.023127888385132633,-0.04625577677026527,0.0
2022-02-17,2,-0.02476092896174864,-0.04952185792349728,0.0
2022-02-22,1,-0.02535657686212356,-0.02535657686212356,0.0
2022-02-23,2,0.12340423309166126,0.24680846618332253,1.0
2022-02-24,2,-0.06318669384740933,-0.12637338769481865,0.0
2022-02-25,2,0.07509881422924902,0.15019762845849804,0.5
2022-02-28,2,0.026119210535364257,0.052238421070728513,1.0
2022-03-03,1,0.003947368421052699,0.003947368421052699,0.0
2022-03-07,2,0.06829519360202707,0.13659038720405414,0.5
2022-03-08,2,-0.027518062048448755,-0.05503612409689751,0.0
2022-03-10,1,0.015419277617404692,0.015419277617404692,1.0
2022-03-11,2,0.04987757981519403,0.09975515963038806,1.0
2022-03-14,2,0.03414099805845627,0.06828199611691255,1.0
2022-03-15,2,0.2969432827865157,0.5938865655730314,1.0
2022-03-16,2,0.06807500339865225,0.1361500067973045,0.5
2022-03-17,2,0.0005252616490269979,0.0010505232980539958,0.0
2022-03-18,2,0.0006096409804600134,0.0012192819609200267,0.0
2022-03-21,1,-0.08412637990102778,-0.08412637990102778,0.0
2022-03-22,2,0.08542852366311227,0.17085704732622453,0.5
2022-03-23,2,0.020187597223189524,0.04037519444637905,0.5
2022-03-24,2,0.025324063871135727,0.050648127742271454,0.5
2022-03-25,2,0.021591808006378166,0.04318361601275633,0.5
2022-03-28,2,-0.007508116883116922,-0.015016233766233844,0.5
2022-03-30,1,0.2987012987012987,0.2987012987012987,1.0
2022-03-31,2,-0.027016953000832566,-0.05403390600166513,0.0
2022-04-01,2,0.29811386444011456,0.5962277288802291,1.0
2022-04-04,2,-0.1083044182280824,-0.2166088364561648,0.5
2022-04-06,2,-0.025120597393528732,-0.050241194787057464,0.0
2022-04-07,2,0.03650793650793649,0.07301587301587298,0.5
2022-04-14,1,0.04490500863557867,0.04490500863557867,1.0
2022-04-15,2,0.06196581196581197,0.12393162393162394,0.5
2022-04-18,1,0.13486842105263164,0.13486842105263164,1.0
2022-04-20,2,0.013719806312163185,0.02743961262432637,0.5
2022-04-21,2,-0.031701892981714774,-0.06340378596342955,0.0
2022-04-25,2,0.08442746425978837,0.16885492851957673,0.5
2022-04-26,2,0.053323677389846,0.106647354779692,1.0
2022-04-27,2,0.14999193808448885,0.2999838761689777,0.5
2022-04-28,2,-0.011278195488721832,-0.022556390977443663,0.0
2022-04-29,1,-0.02016985138004246,-0.02016985138004246,0.0
2022-05-02,1,0.011004126547455195,0.011004126547455195,1.0
2022-05-03,2,-0.0006603148259652913,-0.0013206296519305827,0.5
2022-05-04,2,-0.0044444444444444176,-0.008888888888888835,0.0
2022-05-06,2,0.1373992251010635,0.274798450202127,0.5
2022-05-09,2,0.09393329456914079,0.18786658913828158,1.0
2022-05-10,2,-0.005617455407557093,-0.011234910815114185,0.5
2022-05-11,1,-0.00881834215167554,-0.00881834215167554,0.0
2022-05-13,2,0.03370549866036954,0.06741099732073907,0.5
2022-05-16,1,0.012777777777777777,0.012777777777777777,1.0
2022-05-17,2,0.0050783572178444425,0.010156714435688885,0.5
2022-05-18,2,0.045042865044247815,0.09008573008849563,1.0
2022-05-19,2,0.024394037657455403,0.048788075314910806,1.0
2022-05-20,2,-0.013455090464410457,-0.026910180928820915,0.0
2022-05-23,2,0.00495922369181423,0.00991844738362846,0.5
2022-05-24,2,0.014833527659023182,0.029667055318046365,0.5
2022-05-25,2,-0.012192742879438223,-0.024385485758876446,0.5
2022-05-26,2,0.02864382617948169,0.05728765235896338,1.0
2022-05-27,2,0.0038461538461538325,0.007692307692307665,0.5
2022-05-30,1,0.0399717846226193,0.0399717846226193,1.0
2022-05-31,2,0.014142937959645496,0.028285875919290993,0.5
2022-06-02,2,0.023357000749736734,0.04671400149947347,0.5
2022-06-03,2,0.011406249999999951,0.022812499999999902,1.0
2022-06-07,1,0.0311023622047244,0.0311023622047244,1.0
2022-06-09,2,-0.00268878231504871,-0.00537756463009742,0.5
2022-06-15,2,0.05825316144042508,0.11650632288085017,0.5
2022-06-16,2,-0.02787445100711794,-0.05574890201423588,0.0
2022-06-17,1,0.0035756853396902155,0.0035756853396902155,0.0
2022-06-20,2,0.11681380919020834,0.23362761838041668,1.0
2022-06-21,2,0.015816705569146383,0.031633411138292766,1.0
2022-06-22,2,-0.013565396378181493,-0.027130792756362987,0.0
2022-06-23,2,-0.010277927477095994,-0.020555854954191988,0.0
2022-06-24,2,0.010706427389075124,0.021412854778150248,0.5
2022-06-27,2,0.015915013744222994,0.03183002748844599,1.0
2022-06-28,2,-0.017025538307461174,-0.03405107661492235,0.0
2022-06-29,2,-0.002365528618030799,-0.004731057236061598,0.0
2022-06-30,2,0.013357981298494637,0.026715962596989273,0.5
2022-07-01,2,0.008861283643892326,0.017722567287784652,0.5
2022-07-04,2,-0.020933977455716568,-0.041867954911433136,0.0
2022-07-05,2,0.1606481481481481,0.3212962962962962,1.0
2022-07-06,2,0.022581367460229262,0.045162734920458525,0.5
2022-07-07,2,0.0006246022579960986,0.0012492045159921972,0.5
2022-07-08,2,0.011878453038674075,0.02375690607734815,0.5
2022-07-11,2,-0.033940397350993357,-0.06788079470198671,0.0
2022-07-12,2,0.007378067722895287,0.014756135445790575,1.0
2022-07-13,2,0.001991834469636855,0.00398366893927371,0.5
2022-07-14,2,0.005581027509710457,0.011162055019420913,0.5
2022-07-18,2,0.020084798026518746,0.04016959605303749,1.0
2022-07-19,2,-0.4816326530612245,-0.963265306122449,0.5
2022-07-20,2,-0.026762827669360945,-0.05352565533872189,0.0
2022-07-21,2,0.0010653490889825368,0.0021306981779650735,0.5
2022-07-25,1,0.04044630404463034,0.04044630404463034,1.0
2022-07-26,2,0.10486794321558268,0.20973588643116536,0.5
2022-07-27,1,0.01449275362318847,0.01449275362318847,1.0
2022-07-29,2,-0.006333571501480062,-0.012667143002960124,0.5
2022-08-01,2,0.02345555599984006,0.04691111199968012,1.0
2022-08-02,1,0.01195219123505975,0.01195219123505975,1.0
2022-08-03,1,0.005769230769230749,0.005769230769230749,1.0
2022-08-04,1,-0.01565217391304352,-0.01565217391304352,0.0
2022-08-05,2,-0.04790940766550522,-0.09581881533101044,0.0
2022-08-08,1,0.005545286506469571,0.005545286506469571,1.0
2022-08-09,1,0.07167235494880542,0.07167235494880542,1.0
2022-08-11,1,0.012605042016806678,0.012605042016806678,1.0
2022-08-18,2,0.02724530005746656,0.05449060011493312,0.5
2022-08-19,2,0.0021763259571477844,0.004352651914295569,0.0
2022-08-24,1,0.021526418786692814,0.021526418786692814,1.0
2022-08-25,1,0.003809523809523707,0.003809523809523707,0.0
2022-08-26,2,-0.0024832610912039477,-0.004966522182407895,0.5
2022-08-30,1,0.014128728414442682,0.014128728414442682,1.0
2022-08-31,1,0.020915032679738488,0.020915032679738488,1.0
2022-09-01,2,0.029363314389259487,0.058726628778518974,0.5
2022-09-02,2,0.14046010926442454,0.2809202185288491,0.5
2022-09-05,2,0.08806087539214047,0.17612175078428094,1.0
2022-09-06,2,0.004457842254235622,0.008915684508471244,0.5
2022-09-07,1,0.018731988472622474,0.018731988472622474,1.0
2022-09-08,1,0.0,0.0,0.0
2022-09-13,2,0.023277538638978246,0.04655507727795649,0.5
2022-09-14,1,0.03862212943632559,0.03862212943632559,1.0
2022-09-15,2,-0.0007598784194529085,-0.001519756838905817,0.0
2022-09-19,1,0.006578947368421018,0.006578947368421018,1.0
2022-09-20,2,0.10607069821793746,0.21214139643587493,1.0
2022-09-21,2,0.21683046683046692,0.43366093366093383,1.0
2022-09-22,2,0.021473577235772368,0.042947154471544735,0.5
2022-09-23,2,-0.019499660231909077,-0.038999320463818155,0.0
2022-09-26,2,0.007251937984496137,0.014503875968992275,0.5
2022-09-27,2,0.012924151997243505,0.02584830399448701,0.5
2022-09-28,2,-0.007236168032786872,-0.014472336065573743,0.5
2022-09-29,2,0.030899158966229523,0.061798317932459046,1.0
2022-09-30,2,0.013802634919920731,0.027605269839841462,0.5
2022-10-04,2,0.02307347670250892,0.04614695340501784,1.0
2022-10-05,2,-0.004719665031976794,-0.009439330063953588,0.0
2022-10-06,2,0.21900912582438226,0.4380182516487645,1.0
2022-10-07,2,0.04063837588691821,0.08127675177383642,1.0
2022-10-11,2,0.053138091802111376,0.10627618360422275,0.5
2022-10-12,2,0.0730785384292314,0.1461570768584628,0.5
2022-10-13,2,0.14131978117950883,0.28263956235901766,1.0
2022-10-14,2,0.045033119615976336,0.09006623923195267,0.5
2022-10-17,1,0.009020618556700999,0.009020618556700999,1.0
2022-10-18,2,-0.006965001000654114,-0.013930002001308228,0.5
2022-10-19,2,0.009208223972003493,0.018416447944006986,0.5
2022-10-20,2,0.010941900750230549,0.021883801500461098,0.5
2022-10-21,2,0.15272692679515398,0.30545385359030797,1.0
2022-10-24,2,0.12446547493866106,0.24893094987732212,0.5
2022-10-25,2,0.0038461538461538325,0.007692307692307665,0.5
2022-10-26,2,0.0,0.0,0.0
2022-10-27,2,-0.02322404371584702,-0.04644808743169404,0.5
2022-10-28,2,0.010498069262040444,0.020996138524080887,1.0
2022-10-31,2,-0.01255273712172511,-0.02510547424345022,0.0
2022-11-01,2,0.018196226415094385,0.03639245283018877,0.5
2022-11-04,2,0.20285531642872368,0.40571063285744735,1.0
2022-11-07,2,0.010883835175538814,0.021767670351077628,0.5
2022-11-08,1,-0.045154185022026394,-0.045154185022026394,0.0
2022-11-09,2,-0.02740513672344047,-0.05481027344688094,0.0
2022-11-10,2,0.05380620189483143,0.10761240378966286,1.0
2022-11-11,2,0.0722157964309319,0.1444315928618638,1.0
2022-11-14,1,0.015559657913574165,0.015559657913574165,1.0
2022-11-15,2,0.01479095729362534,0.02958191458725068,0.5
2022-11-16,2,0.00846491497428703,0.01692982994857406,1.0
2022-11-17,2,0.026331238097965393,0.052662476195930785,0.5
2022-11-18,2,-0.01448399612709228,-0.02896799225418456,0.0
2022-11-21,2,0.013453405973788524,0.026906811947577047,1.0
2022-11-23,1,0.020942408376963373,0.020942408376963373,1.0
2022-11-24,2,-0.013795970266040736,-0.02759194053208147,0.5
2022-11-25,2,0.08279580521515384,0.16559161043030768,1.0
2022-11-28,1,-0.013509862199405531,-0.013509862199405531,0.0
2022-12-01,1,0.03921568627450989,0.03921568627450989,1.0
2022-12-05,2,0.04090808251624334,0.08181616503248668,1.0
2022-12-06,1,0.0888077858880778,0.0888077858880778,1.0
2022-12-07,1,-0.007285974499089298,-0.007285974499089298,0.0
2022-12-08,1,-0.03448275862068961,-0.03448275862068961,0.0
2022-12-09,1,0.29729729729729737,0.29729729729729737,1.0
2022-12-12,2,0.04841954022988504,0.09683908045977008,1.0
2022-12-13,2,0.0032206119162641045,0.006441223832528209,0.5
2022-12-14,2,-0.028300588161681905,-0.05660117632336381,0.0
2022-12-15,2,0.002140166710023761,0.004280333420047522,0.5
2022-12-21,2,-0.0377926960799137,-0.0755853921598274,0.0
2022-12-23,1,-0.017241379310344862,-0.017241379310344862,0.0
2022-12-26,1,-0.040723981900452455,-0.040723981900452455,0.0
2022-12-27,1,0.04761904761904767,0.04761904761904767,1.0
2022-12-28,2,0.029865380929210705,0.05973076185842141,0.5
2022-12-29,2,-0.06154703315071036,-0.12309406630142072,0.0
2023-01-02,2,-0.01566842046759792,-0.03133684093519584,0.0
2023-01-03,2,-0.016395847742576797,-0.032791695485153594,0.0
2023-01-06,1,0.09911054637865302,0.09911054637865302,1.0
2023-01-09,1,0.08613861386138622,0.08613861386138622,1.0
2023-01-12,1,-0.0040431266846361336,-0.0040431266846361336,0.0
2023-01-13,2,0.025070925806219946,0.05014185161243989,0.5
